firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,slug,gameTime
Julius,Peppers,DE,90,STARTED,2018,32013030-2d30-3032-3131-34302c0d72b9,00-0021140,PEP422041,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Mike,Adams,S,29,STARTED,2018,32013030-2d30-3032-3232-343712124fee,00-0022247,ADA515576,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Thomas,Davis,LB,58,STARTED,2018,32013030-2d30-3032-3334-343878a96a3b,00-0023448,DAV768681,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Greg,Olsen,TE,88,STARTED,2018,32013030-2d30-3032-3534-3138dcd6869e,00-0025418,OLS094822,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Ryan,Kalil,C,67,STARTED,2018,32013030-2d30-3032-3534-34363fb14b0e,00-0025446,KAL275632,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Chris,Clark,T,74,STARTED,2018,32013030-2d30-3032-3539-303067f03e25,00-0025900,CLA232975,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
J.J.,Jansen,LS,44,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3630-32372e34eeff,00-0026027,JAN681650,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Graham,Gano,K,09,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3638-3538ed9f5328,00-0026858,GAN308500,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Captain,Munnerlyn,CB,41,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3639-34347fc19612,00-0026944,MUN472912,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Kyle,Love,DT,93,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3732-33369bfacc36,00-0027236,LOV026391,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Marshall,Newhouse,T,71,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3737-36382c689413,00-0027768,NEW220274,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Cam,Newton,QB,01,STARTED,2018,32013030-2d30-3032-3739-33399bbb0097,00-0027939,NEW693984,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Torrey,Smith,WR,11,STARTED,2018,32013030-2d30-3032-3739-393641e0521b,00-0027996,SMI344958,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Colin,Jones,S,42,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3831-3238c7b26a42,00-0028128,JON179862,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Mario,Addison,DE,97,STARTED,2018,32013030-2d30-3032-3833-3339b613b9ab,00-0028339,ADD494264,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Ben,Jacobs,LB,53,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3836-3938bb23227d,00-0028698,JAC704560,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Travaris,Cadet,RB,38,NOT_ACTIVE,2018,32013030-2d30-3032-3932-3035b61cde07,00-0029205,CAD290360,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Luke,Kuechly,LB,59,STARTED,2018,32013030-2d30-3032-3932-34382f0a2113,00-0029248,KUE289610,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Amini,Silatolu,G,65,NOT_ACTIVE,2018,32013030-2d30-3032-3932-35341d461472,00-0029254,SIL132154,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Jarius,Wright,WR,13,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3935-3732c16fcd87,00-0029572,WRI391959,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Greg,Van Roten,G,73,STARTED,2018,32013030-2d30-3032-3936-383590699ce0,00-0029685,VAN749202,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Dontari,Poe,DT,95,STARTED,2018,32013030-2d30-3032-3936-38388636b4cc,00-0029688,POE346076,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Wes,Horton,DE,96,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3032-35312308ae14,00-0030251,HOR723162,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Kawann,Short,DT,99,STARTED,2018,32013030-2d30-3033-3034-343818f5686c,00-0030448,SHO598059,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Kenjon,Barner,RB,23,NOT_ACTIVE,2018,32013030-2d30-3033-3034-3635687ccc00,00-0030465,BAR236353,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Eric,Reid,S,25,STARTED,2018,32013030-2d30-3033-3035-343810f342d3,00-0030548,REI265485,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Tyler,Larsen,C,69,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3038-3639233ab133,00-0030869,LAR424403,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Trai,Turner,G,70,STARTED,2018,32013030-2d30-3033-3133-3632143c144d,00-0031362,TUR715469,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Michael,Palardy,P,05,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3133-36335b1dc371,00-0031363,PAL050322,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Chris,Manhertz,TE,82,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3134-3834c746ce64,00-0031484,MAN285874,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Efe,Obada,DE,94,NOT_ACTIVE,2018,32013030-2d30-3033-3135-303093b35763,00-0031500,OBA109286,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Shaq,Thompson,LB,54,STARTED,2018,32013030-2d30-3033-3135-353083b23e2f,00-0031550,GRE573058,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
David,Mayo,LB,55,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3135-393670d7ca78,00-0031596,MAY646134,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Cameron,Artis-Payne,RB,34,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3135-393950ac06b4,00-0031599,ART387205,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
Taylor,Heinicke,QB,06,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3138-30306e192ab1,00-0031800,HEI610185,Carolina Panthers,seahawks-at-panthers-2018-reg-12,2018-11-25T18:00:00.000Z
