firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,slug,gameTime
Tom,Brady,QB,12,STARTED,2018,32013030-2d30-3031-3935-39361b587621,00-0019596,BRA371156,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Stephen,Gostkowski,K,03,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3433-3333989a5c75,00-0024333,GOS721266,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Matt,Slater,WR,18,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3632-393397ab94ad,00-0026293,SLA420538,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Brian,Hoyer,QB,02,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3636-3235a601d8e5,00-0026625,HOY440791,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Patrick,Chung,SS,23,STARTED,2018,32013030-2d30-3032-3730-313065fdba37,00-0027010,CHU126772,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Jason,McCourty,CB,30,STARTED,2018,32013030-2d30-3032-3731-333685021492,00-0027136,MCC600480,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Julian,Edelman,WR,11,STARTED,2018,32013030-2d30-3032-3731-35304d0e9eb8,00-0027150,EDE425791,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Devin,McCourty,DB,32,STARTED,2018,32013030-2d30-3032-3736-343774326b34,00-0027647,MCC600258,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Rob,Gronkowski,TE,87,STARTED,2018,32013030-2d30-3032-3736-35363689fbe4,00-0027656,GRO135948,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
James,Develin,FB,46,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3739-323596e7140b,00-0027925,DEV145356,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Adrian,Clayborn,DE,94,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3739-3538ecf5c8e7,00-0027958,CLA770145,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
Marcus,Cannon,OL,61,STARTED,2018,32013030-2d30-3032-3830-37365e6973d7,00-0028076,CAN637002,New England Patriots,colts-at-patriots-2018-reg-5,2018-10-05T00:20:00.000Z
