firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,slug,gameTime
Tom,Brady,QB,12,ACTIVE_DID_NOT_PLAY,2018,32013030-2d30-3031-3935-39361b587621,00-0019596,BRA371156,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Stephen,Gostkowski,K,03,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3433-3333989a5c75,00-0024333,GOS721266,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Matt,Slater,WR,18,ACTIVE_DID_NOT_PLAY,2018,32013030-2d30-3032-3632-393397ab94ad,00-0026293,SLA420538,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Brian,Hoyer,QB,02,STARTED,2018,32013030-2d30-3032-3636-3235a601d8e5,00-0026625,HOY440791,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Kenny,Britt,WR,88,ACTIVE_DID_NOT_PLAY,2018,32013030-2d30-3032-3730-3036db9e19cc,00-0027006,BRI708216,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Patrick,Chung,SS,23,STARTED,2018,32013030-2d30-3032-3730-313065fdba37,00-0027010,CHU126772,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Jason,McCourty,CB,30,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3731-333685021492,00-0027136,MCC600480,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Julian,Edelman,WR,11,STARTED,2018,32013030-2d30-3032-3731-35304d0e9eb8,00-0027150,EDE425791,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Devin,McCourty,DB,32,ACTIVE_DID_NOT_PLAY,2018,32013030-2d30-3032-3736-343774326b34,00-0027647,MCC600258,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Rob,Gronkowski,TE,87,STARTED,2018,32013030-2d30-3032-3736-35363689fbe4,00-0027656,GRO135948,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Eric,Decker,WR,81,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3736-3930698fa0f5,00-0027690,DEC487021,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
James,Develin,FB,46,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3739-323596e7140b,00-0027925,DEV145356,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Adrian,Clayborn,DE,94,STARTED,2018,32013030-2d30-3032-3739-3538ecf5c8e7,00-0027958,CLA770145,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Marcus,Cannon,OL,61,ACTIVE_DID_NOT_PLAY,2018,32013030-2d30-3032-3830-37365e6973d7,00-0028076,CAN637002,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Lawrence,Guy,DT,93,STARTED,2018,32013030-2d30-3032-3831-373190daee9a,00-0028171,GUY230716,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Chris,Hogan,WR,15,STARTED,2018,32013030-2d30-3032-3832-3337571d9f50,00-0028237,HOG008552,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Brandon,Bolden,RB,38,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3932-33396eead64f,00-0029239,BOL167697,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Eddie,Pleasant,DB,26,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3935-323081ef80b3,00-0029520,PLE221488,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Stephon,Gilmore,CB,24,STARTED,2018,32013030-2d30-3032-3935-3432a0383d98,00-0029542,GIL801084,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Nate,Ebner,DB,43,ACTIVE_DID_NOT_PLAY,2018,32013030-2d30-3032-3935-373075c001cc,00-0029570,EBN177981,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Dont'a,Hightower,LB,54,STARTED,2018,32013030-2d30-3032-3936-363948af6ead,00-0029669,HIG766208,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Dwayne,Allen,TE,83,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3936-3839b2db5387,00-0029689,ALL164177,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
LaAdrian,Waddle,OL,68,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3938-3836fa6ba980,00-0029886,WAD094308,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Ryan,Allen,P,06,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3939-383434ab56a5,00-0029984,ALL644159,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Matt,Tobin,OL,64,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3031-34397b9d54b9,00-0030149,TOB395515,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Rex,Burkhead,RB,34O,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3032-3838e1100f11,00-0030288,BUR268979,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Duron,Harmon,DB,21,STARTED,2018,32013030-2d30-3033-3033-3833a037e9e5,00-0030383,HAR195786,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Mike,Gillislee,RB,35O,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3034-3333d8956421,00-0030433,GIL667064,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Brian,Schwenke,C,63,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3034-38366dcf84dc,00-0030486,SCH825127,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Cordarrelle,Patterson,WR,84,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3035-37385ea3f72d,00-0030578,PAT387075,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Ulrick,John,OL,67,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3130-3238567b90bb,00-0031028,ULR450541,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
James,Ferentz,OL,66,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3130-33391ed7d123,00-0031039,FER026916,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
James,White,RB,28,STARTED,2018,32013030-2d30-3033-3130-36325fcd18e3,00-0031062,WHI242257,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Luke,Bowanko,OL,72,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3131-3931e662ef7f,00-0031191,BOW016611,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Marquis,Flowers,LB,59,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3132-393060ef21df,00-0031290,FLO457902,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Jeremy,Hill,RB,33O,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3133-30316985927d,00-0031301,HIL407410,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Kyle,Van Noy,LB,53,STARTED,2018,32013030-2d30-3033-3133-3630bb1822f7,00-0031360,VAN656604,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Eric,Rowe,DB,25,STARTED,2018,32013030-2d30-3033-3135-3535a43c182a,00-0031555,ROW332230,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Jordan,Richards,DB,37,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3135-3539dcdf4637,00-0031559,RIC293560,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Trey,Flowers,DL,98,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3135-3636f395afbb,00-0031566,FLO572739,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Shaquille,Mason,OL,69,STARTED,2018,32013030-2d30-3033-3135-3830a0c4d160,00-0031580,MAS237768,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
David,Andrews,C,60,STARTED,2018,32013030-2d30-3033-3138-3532657ce911,00-0031852,AND652945,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
Brandon,King,LB,36,ACTIVE_DID_NOT_PLAY,2018,32013030-2d30-3033-3138-353660cf94ac,00-0031856,KIN317519,New England Patriots,redskins-at-patriots-2018-pre-1,2018-08-09T23:30:00.000Z
