firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,gsisPlayer.person,slug,gameTime
Philip,Rivers,QB,17,STARTED,2020,32013030-2d30-3032-3239-34322bc30020,00-0022942,RIV651634,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Anthony,Castonzo,T,74,STARTED,2020,32013030-2d30-3032-3739-363035ad1bdc,00-0027960,CAS792239,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Justin,Houston,DE,50,STARTED,2020,32013030-2d30-3032-3830-30385a66c5e4,00-0028008,HOU476949,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Tavon,Wilson,S,31,PLAYER_SUBSTITUTE,2020,32013030-2d30-3032-3934-3130acb3f0c4,00-0029410,WIL791595,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
T.Y.,Hilton,WR,13,STARTED,2020,32013030-2d30-3032-3936-30385788c9a5,00-0029608,HIL775449,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Jack,Doyle,TE,84,STARTED,2020,32013030-2d30-3033-3031-3831dd11abdd,00-0030181,DOY403968,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Xavier,Rhodes,CB,27,STARTED,2020,32013030-2d30-3033-3035-3735b599af52,00-0030575,RHO552860,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Denico,Autry,DT/DE,96,STARTED,2020,32013030-2d30-3033-3132-353442e46153,00-0031254,AUT529722,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
T.J.,Carrie,CB,38,STARTED,2020,32013030-2d30-3033-3132-3639766122e4,00-0031269,CAR470432,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Mark,Glowinski,G,64,STARTED,2020,32013030-2d30-3033-3135-3831c34d7bb6,00-0031581,GLO738436,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Ibraheim,Campbell,S,33,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3231-3938f306d5a2,00-0032198,CAM362155,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Chaz,Green,T,75,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3232-3034868ca8ac,00-0032204,GRE118131,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
DeForest,Buckner,DT,99,STARTED,2020,32013030-2d30-3033-3233-3738a754a427,00-0032378,BUC768760,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Ryan,Kelly,C,78,STARTED,2020,32013030-2d30-3033-3233-383312460536,00-0032383,KEL738596,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Luke,Rhodes,LS,46,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3237-3533bb0e04ce,00-0032753,RHO474400,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Le'Raven,Clark,T,62,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3330-36357e0e80f3,00-0033065,CLA432150,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Jacoby,Brissett,QB,07,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3331-3139ba7e51e2,00-0033119,BRI516391,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Mo,Alie-Cox,TE,81,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3332-31373e79a326,00-0033217,ALI177980,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Zach,Pascal,WR,14,STARTED,2020,32013030-2d30-3033-3332-3531a1077ea2,00-0033251,PAS035497,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Rigoberto,Sanchez,P,08,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3332-363932ac56e5,00-0033269,SAN093508,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Kenny,Moore,CB,23,STARTED,2020,32013030-2d30-3033-3333-393382d4ba0b,00-0033393,MOO465364,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Anthony,Walker,LB,54,STARTED,2020,32013030-2d30-3033-3335-3730e591db80,00-0033570,WAL077409,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Eli,Ankou,DT,79,NOT_ACTIVE,2020,32013030-2d30-3033-3335-3938af6a3a40,00-0033598,ANK339333,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
