firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,gsisPlayer.person,fullName,slug,gameTime
Ryan,Kalil,C,55O,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3534-34363fb14b0e,00-0025446,KAL275632,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Steve,McLendon,DL,99,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3635-36347d3950f2,00-0026564,MCL589496,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Albert,McClellan,LB,47D,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3735-3630a8f5b027,00-0027560,MCC379498,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Bilal,Powell,RB,29,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3830-36349cf1bce9,00-0028064,POW162772,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Tom,Compton,OL,77,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3931-3434276838ca,00-0029144,COM663097,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Kelechi,Osemele,G,70,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3932-3539a23c5fe6,00-0029259,OSE406291,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Kelvin,Beachum,T,68,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3933-3136fead0e09,00-0029316,BEA111513,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Josh,Bellamy,WR,15,STARTED,2019,32013030-2d30-3032-3933-31395f15b3ef,00-0029319,BEL647328,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Deonte,Thompson,WR,10,STARTED,2019,32013030-2d30-3032-3933-3838bf78b68b,00-0029388,THO528909,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Trumaine,Johnson,CB,22,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3936-393067a694a7,00-0029690,JOH708747,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Brandon,Copeland,LB,51,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3030-31305af73086,00-0030010,COP276485,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Brian,Winters,G,67,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3030-3636f9831656,00-0030066,WIN742785,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Ryan,Griffin,TE,85,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3031-3038579b9acf,00-0030108,GRI293499,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Marcus,Cooper,DB,31,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3031-323765174a9c,00-0030127,COO646420,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Rontez,Miles,S,45,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3031-373072144995,00-0030170,MIL070511,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Le'Veon,Bell,RB,26,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3034-3936441ea1c4,00-0030496,BEL474300,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Jonotthan,Harrison,OL,78,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3036-3439a2313407,00-0030649,HAR601814,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Quincy,Enunwa,WR,81,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3130-3233cde32046,00-0031023,ENU444955,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Brent,Qvale,OL,79,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3130-33316cc75a8f,00-0031031,QVA373627,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
C.J.,Mosley,LB,57,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3132-3936f09c64d2,00-0031296,MOS361252,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Darryl,Roberts,CB,27,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3136-32383c91768d,00-0031628,ROB127520,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Eric,Tomlinson,TE,83,STARTED,2019,32013030-2d30-3033-3136-3930b1e7e4b6,00-0031690,TOM677561,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Matt,Darr,P,03,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3137-313659f48e81,00-0031716,DAR520443,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Neville,Hewitt,LB,46,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3137-3430887fa114,00-0031740,HEW203041,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Leonard,Williams,DL,92,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3139-333311c8e9cc,00-0031933,WIL426411,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Jamison,Crowder,WR,82,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3139-3431d3ce4eea,00-0031941,CRO697273,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Daniel,Brown,TE,87,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3230-3938933f399f,00-0032098,BRO365389,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Stephone,Anthony,LB,55D,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3231-30326368c1cc,00-0032102,ANT204590,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Trevor,Siemian,QB,19,STARTED,2019,32013030-2d30-3033-3231-3536ca98034d,00-0032156,SIE461866,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Ty,Montgomery,WR/RB,88,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3232-303072e6c160,00-0032200,MON677133,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Henry,Anderson,DL,96,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3232-3639203d33ee,00-0032269,AND287484,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Alex,Lewis,OL,61,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3234-3037b0fdf508,00-0032407,LEW035528,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Brandon,Shell,T,72,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3234-3230431b3af3,00-0032420,SHE288626,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Lachlan,Edwards,P,04,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3234-3439f903e492,00-0032449,EDW571443,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Brian,Poole,CB,34,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3235-3936a2c461e8,00-0032596,POO231564,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
James,Burgess,LB,58,STARTED,2019,32013030-2d30-3033-3236-32375efaed1d,00-0032627,BUR081920,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Taylor,Bertolet,K,01,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3236-36396b94e47b,00-0032669,BER775543,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Robby,Anderson,WR,11,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3236-3838f52d40a0,00-0032688,AND460305,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Doug,Middleton,S,36,STARTED,2019,32013030-2d30-3033-3236-393717b44bb3,00-0032697,MID257424,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Charone,Peake,WR,17,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3239-3539d1fb9430,00-0032959,PEA150300,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Jordan,Jenkins,LB,48,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3239-373083adf6c9,00-0032970,JEN295944,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Derrick,Kindred,DB,30,STARTED,2019,32013030-2d30-3033-3330-3736db35c1bf,00-0033076,KIN192537,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Bronson,Kaufusi,DL,91,STARTED,2019,32013030-2d30-3033-3331-313777cf4f5d,00-0033117,KAU453616,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Thomas,Hennessy,LS,42,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3332-3630c1b6e770,00-0033260,HEN540649,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Elijah,McGuire,RB,25O,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3332-39353cda0684,00-0033295,MCG791501,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Quincy,Adeboyejo,WR,84,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3333-363620b5667f,00-0033366,ADE085874,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
Tim,White,WR,06,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3333-37396389f4e4,00-0033379,WHI541922,,New York Jets,eagles-at-jets-2019-pre-4,2019-08-29T23:00:00.000Z
