firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,gsisPlayer.person,fullName,slug,gameTime
Greg,Olsen,TE,88,STARTED,2019,32013030-2d30-3032-3534-3138dcd6869e,00-0025418,OLS094822,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
J.J.,Jansen,LS,44,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3630-32372e34eeff,00-0026027,JAN681650,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
Graham,Gano,K,09,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3638-3538ed9f5328,00-0026858,GAN308500,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
Kyle,Love,NT,77D,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3732-33369bfacc36,00-0027236,LOV026391,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
Gerald,McCoy,DT,93,STARTED,2019,32013030-2d30-3032-3738-35367fd3b152,00-0027856,MCC604879,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
Cam,Newton,QB,01,STARTED,2019,32013030-2d30-3032-3739-33399bbb0097,00-0027939,NEW693984,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
Torrey,Smith,WR,11,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3739-393641e0521b,00-0027996,SMI344958,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
Aldrick,Robinson,WR,08,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3831-3136ccfa779f,00-0028116,ROB365875,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
Colin,Jones,DB,42,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3831-3238c7b26a42,00-0028128,JON179862,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
Chris,Hogan,WR,15,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3832-3337571d9f50,00-0028237,HOG008552,,Carolina Panthers,steelers-at-panthers-2019-pre-4,2019-08-29T23:00:00.000Z
