firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,gsisPlayer.person,fullName,slug,gameTime
Adam,Vinatieri,K,04,PLAYER_SUBSTITUTE,2019,32013030-2d30-3031-3639-3139bbb7103e,00-0016919,VIN196019,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
J'Marcus,Webb,T,61,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3736-3039859c8a26,00-0027609,WEB210365,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Anthony,Castonzo,T,74,STARTED,2019,32013030-2d30-3032-3739-363035ad1bdc,00-0027960,CAS792239,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Jabaal,Sheard,DE,93,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3739-373560a75321,00-0027975,SHE039759,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Justin,Houston,DE,99,STARTED,2019,32013030-2d30-3032-3830-30385a66c5e4,00-0028008,HOU476949,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
T.Y.,Hilton,WR,13,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3936-30385788c9a5,00-0029608,HIL775449,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Andrew,Luck,QB,12,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3936-363868835ca0,00-0029668,LUC524055,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Jack,Doyle,TE,84,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3031-3831dd11abdd,00-0030181,DOY403968,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Margus,Hunt,DT,92,STARTED,2019,32013030-2d30-3033-3034-3439956fa1bc,00-0030449,HUN320751,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Charcandrick,West,RB,36,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3036-36383d2d78b4,00-0030668,WES136836,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Josh,Andrews,C,63,STARTED,2019,32013030-2d30-3033-3037-30362b4c555f,00-0030706,AND691210,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Caraun,Reid,DT,75,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3130-373145e937de,00-0031071,REI254895,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Denico,Autry,DE/DT,96,STARTED,2019,32013030-2d30-3033-3132-353442e46153,00-0031254,AUT529722,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Pierre,Desir,CB,35,STARTED,2019,32013030-2d30-3033-3133-33316ed0ffee,00-0031331,DES373418,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
Eric,Ebron,TE,85,STARTED,2019,32013030-2d30-3033-3133-38373c37c840,00-0031387,EBR474619,,Indianapolis Colts,bears-at-colts-2019-pre-3,2019-08-24T23:00:00.000Z
