firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,slug,gameTime
Calais,Campbell,DL,93,STARTED,2019,32013030-2d30-3032-3631-3930796ca691,00-0026190,CAM208843,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Marcus,Gilchrist,DB,29,,2019,32013030-2d30-3032-3739-3838fb36b92a,00-0027988,GIL211032,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Nick,Foles,QB,07,STARTED,2019,32013030-2d30-3032-3935-3637b84f8e70,00-0029567,FOL058566,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Cody,Davis,S,22,,2019,32013030-2d30-3032-3937-36348a112b3e,00-0029764,DAV247918,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Abry,Jones,DT,95,STARTED,2019,32013030-2d30-3032-3939-34365bdd84b7,00-0029946,JON026672,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
A.J.,Bouye,CB,21,STARTED,2019,32013030-2d30-3033-3032-3238414cf97a,00-0030228,BOU651714,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Akeem,Spence,DT,97,,2019,32013030-2d30-3033-3034-3032a90311e6,00-0030402,SPE410844,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
D.J.,Hayden,CB,25,,2019,32013030-2d30-3033-3035-37326cbdbde9,00-0030572,HAY031145,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Tyler,Shatley,OL,69,,2019,32013030-2d30-3033-3038-3237ed16183b,00-0030827,SHA509766,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Andrew,Norwell,OL,68,STARTED,2019,32013030-2d30-3033-3131-32321231ca1c,00-0031122,NOR777536,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Brandon,Thomas,OL,70,NOT_ACTIVE,2019,32013030-2d30-3033-3133-30352bb67d13,00-0031305,THO043949,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Brandon,Linder,OL,65,STARTED,2019,32013030-2d30-3033-3133-3639653484ad,00-0031369,LIN175931,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Jake,Ryan,LB,47,,2019,32013030-2d30-3033-3135-37382114f0ca,00-0031578,RYA208916,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Carl,Davis,NT,79,,2019,32013030-2d30-3033-3139-333893453a72,00-0031938,DAV212103,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Josh,Lambo,K,04,,2019,32013030-2d30-3033-3230-3837c02fb433,00-0032087,LAM580646,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Nick,O'Leary,TE,86,STARTED,2019,32013030-2d30-3033-3231-313750f98f5b,00-0032117,OLE052702,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Chris,Conley,WR,18,STARTED,2019,32013030-2d30-3033-3231-32382075b9f9,00-0032128,CON236839,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Ben,Koyack,TE,83,,2019,32013030-2d30-3033-3231-3339732fb8f5,00-0032139,KOY563976,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Cedric,Ogbuehi,OL,77,,2019,32013030-2d30-3033-3232-3333278ddb86,00-0032233,OGB666101,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
A.J.,Cann,OL,60,STARTED,2019,32013030-2d30-3033-3232-35352c667444,00-0032255,CAN364949,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Jarrod,Wilson,S,26,STARTED,2019,32013030-2d30-3033-3235-3235356b842e,00-0032525,WIL722801,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Myles,Jack,LB,44,NOT_ACTIVE,2019,32013030-2d30-3033-3239-3638a8073d82,00-0032968,JAC008463,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Seth,DeValve,TE,88,NOT_ACTIVE,2019,32013030-2d30-3033-3330-38308194a298,00-0033080,DEV078904,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Yannick,Ngakoue,DE,91,STARTED,2019,32013030-2d30-3033-3331-32336f481bcb,00-0033123,NGA355963,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Donald,Payne,LB,54,STARTED,2019,32013030-2d30-3033-3334-32306645a970,00-0033420,PAY285584,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
Breon,Borders,CB,31,,2019,32013030-2d30-3033-3334-333547796215,00-0033435,BOR366604,Jacksonville Jaguars,buccaneers-at-jaguars-2019-reg-13,2019-12-01T18:00:00.000Z
