firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,slug,gameTime
Greg,Olsen,TE,88,STARTED,2019,32013030-2d30-3032-3534-3138dcd6869e,00-0025418,OLS094822,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
J.J.,Jansen,LS,44,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3630-32372e34eeff,00-0026027,JAN681650,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Kyle,Love,DT,77,NOT_ACTIVE,2019,32013030-2d30-3032-3732-33369bfacc36,00-0027236,LOV026391,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Gerald,McCoy,DT,93,STARTED,2019,32013030-2d30-3032-3738-35367fd3b152,00-0027856,MCC604879,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Colin,Jones,S,42,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3831-3238c7b26a42,00-0028128,JON179862,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Mario,Addison,LB/DE,97,STARTED,2019,32013030-2d30-3032-3833-3339b613b9ab,00-0028339,ADD494264,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Bruce,Irvin,LB/DE,55,STARTED,2019,32013030-2d30-3032-3931-3933fbe0b03b,00-0029193,IRV115072,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Luke,Kuechly,LB,59,STARTED,2019,32013030-2d30-3032-3932-34382f0a2113,00-0029248,KUE289610,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Jarius,Wright,WR,13,STARTED,2019,32013030-2d30-3032-3935-3732c16fcd87,00-0029572,WRI391959,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Greg,Van Roten,G,73,STARTED,2019,32013030-2d30-3032-3936-383590699ce0,00-0029685,VAN749202,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Dontari,Poe,DT,95,STARTED,2019,32013030-2d30-3032-3936-38388636b4cc,00-0029688,POE346076,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Wes,Horton,DE,96,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3032-35312308ae14,00-0030251,HOR723162,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Eric,Reid,S,25,STARTED,2019,32013030-2d30-3033-3035-343810f342d3,00-0030548,REI265485,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Tyler,Larsen,C,69,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3038-3639233ab133,00-0030869,LAR424403,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Ross,Cockrell,CB,47,NOT_ACTIVE,2019,32013030-2d30-3033-3130-3136d67a9c32,00-0031016,COC494116,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Tre,Boston,S,33,STARTED,2019,32013030-2d30-3033-3132-3631e5be2cea,00-0031261,BOS695248,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Donte,Moncrief,WR,19,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3133-3339bb068e34,00-0031339,MON117004,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Matt,Paradis,C,61,STARTED,2019,32013030-2d30-3033-3133-34394f107e3b,00-0031349,PAR002722,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Trai,Turner,G,70,STARTED,2019,32013030-2d30-3033-3133-3632143c144d,00-0031362,TUR715469,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Michael,Palardy,P,05,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3133-36335b1dc371,00-0031363,PAL050322,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Chris,Manhertz,TE,82,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3134-3834c746ce64,00-0031484,MAN285874,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Efe,Obada,DE,94,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3135-303093b35763,00-0031500,OBA109286,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
DeAndrew,White,WR,18,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3135-31316262c923,00-0031511,WHI152624,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Shaq,Thompson,LB,54,STARTED,2019,32013030-2d30-3033-3135-353083b23e2f,00-0031550,GRE573058,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Daryl,Williams,T,60,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3135-36377d7d0074,00-0031567,WIL208701,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Mike,Davis,RB,27,NOT_ACTIVE,2019,32013030-2d30-3033-3230-363349f76498,00-0032063,DAV567050,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
James,Bradberry,CB,24,STARTED,2019,32013030-2d30-3033-3238-3930563dcb7e,00-0032890,BRA092789,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Vernon,Butler,DT,92,STARTED,2019,32013030-2d30-3033-3239-3637f9bc6c72,00-0032967,BUT599965,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Javien,Elliott,CB,23,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3330-373023e2b645,00-0033070,ELL311300,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Christian,McCaffrey,RB,22,STARTED,2019,32013030-2d30-3033-3332-3830ec2c3be7,00-0033280,MCC035988,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Curtis,Samuel,WR,10,STARTED,2019,32013030-2d30-3033-3332-3832d7ac289b,00-0033282,SAM633285,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
Taylor,Moton,T,72,STARTED,2019,32013030-2d30-3033-3332-3834b26814e1,00-0033284,MOT466221,Carolina Panthers,falcons-at-panthers-2019-reg-11,2019-11-17T18:00:00.000Z
