firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,gsisPlayer.person,fullName,slug,gameTime
Eli,Manning,QB,10,STARTED,2019,32013030-2d30-3032-3238-3033cc58aa39,00-0022803,MAN473170,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Antoine,Bethea,S,41,STARTED,2019,32013030-2d30-3032-3434-3231947802f6,00-0024421,BET074391,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Zak,DeOssie,LS,51,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3535-3033c029e561,00-0025503,DEO425791,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Golden,Tate,WR,15,STARTED,2019,32013030-2d30-3032-3738-39319adae9d4,00-0027891,TAT245022,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Nate,Solder,T,76,STARTED,2019,32013030-2d30-3032-3739-353549df8be5,00-0027955,SOL076905,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Michael,Thomas,S,31,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3839-3038adb398e6,00-0028908,THO308948,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Mike,Remmers,T,74,STARTED,2019,32013030-2d30-3032-3931-36343976525a,00-0029164,REM320232,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Brittan,Golden,WR,83,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3933-33365938b3e3,00-0029336,GOL049597,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Rhett,Ellison,TE,85,STARTED,2019,32013030-2d30-3032-3935-38376e592109,00-0029587,ELL717708,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Kevin,Zeitler,G,70,STARTED,2019,32013030-2d30-3032-3935-393250b922d8,00-0029592,ZEI626612,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Alex,Tanney,QB,03,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3936-323398b6352b,00-0029623,TAN743421,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Nathan,Stupar,LB,54,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3936-32396442a927,00-0029629,STU617455,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Janoris,Jenkins,CB,20,STARTED,2019,32013030-2d30-3032-3936-383164609c06,00-0029681,JEN268608,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
John,Jenkins,DL,77D,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3030-3730d205078d,00-0030070,JEN271683,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Russell,Shepard,WR,81,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3031-34375acb5d34,00-0030147,SHE495616,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Alec,Ogletree,LB,47D,STARTED,2019,32013030-2d30-3033-3035-32379a8d62ff,00-0030527,OGL654714,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Bennie,Fowler,WR,18,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3036-3730ff2e6fbd,00-0030670,FOW140514,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Kenny,Ladler,S,33,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3039-3038b4b9850e,00-0030908,LAD432619,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Kareem,Martin,LB,96,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3130-3530ceac3ccd,00-0031050,MAR665531,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Scott,Simonson,TE,82,STARTED,2019,32013030-2d30-3033-3131-36373f734f41,00-0031167,SIM449869,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Jon,Halapio,C,75,STARTED,2019,32013030-2d30-3033-3131-38355b92d871,00-0031185,HAL010359,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
T.J.,Jones,WR,02O,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3131-3839f418b93f,00-0031189,JON731255,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Terrence,Fede,LB,69,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3133-3137fe88de98,00-0031317,FED152616,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Cody,Latimer,WR,12,STARTED,2019,32013030-2d30-3033-3133-343474b3fe30,00-0031344,LAT362049,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Brian,Mihalik,T,68,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3136-32369aecd5c0,00-0031626,MIH578472,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Malcolm,Bunche,G,66,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3136-3437566550a1,00-0031647,BUN139822,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Rod,Smith,RB,45O,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3139-30301bd7b033,00-0031900,SMI664332,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Jonathan,Anderson,LB,55,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3139-3032cad770df,00-0031902,AND315434,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Olsen,Pierre,DL,72,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3139-3134861b9326,00-0031914,PIE579519,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Chad,Slade,G,62,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3139-32387d848693,00-0031928,SLA162221,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Markus,Golden,LB,44,STARTED,2019,32013030-2d30-3033-3231-3237762b0681,00-0032127,GOL067489,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Sterling,Shepard,WR,87,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3233-3835efcb67d8,00-0032385,SHE495754,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Paul,Perkins,RB,28,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3234-313726a32379,00-0032417,PER227681,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Ronald,Zamort,CB,43,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3235-3131fa37f88a,00-0032511,ZAM637723,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
Alonzo,Russell,WR,84,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3235-3530ee210f05,00-0032550,RUS329543,,New York Giants,jets-at-giants-2019-pre-1,2019-08-08T23:00:00.000Z
