firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,gsisPlayer.person,slug,gameTime
Pat,O'Donnell,P,16,,2019,32013030-2d30-3033-3130-3739cdb1623a,00-0031079,ODO667480,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Charles,Leno,OL,72,,2019,32013030-2d30-3033-3130-39359683374a,00-0031095,LEN389697,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Taylor,Gabriel,WR,18,,2019,32013030-2d30-3033-3132-3238c0947650,00-0031228,GAB627060,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kevin,Pierre-Louis,LB,57,STARTED,2019,32013030-2d30-3033-3133-3038db393235,00-0031308,PIE584019,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ha Ha,Clinton-Dix,DB,21,,2019,32013030-2d30-3033-3133-3333b4cc844a,00-0031333,CLI769272,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Allen,Robinson,WR,12,,2019,32013030-2d30-3033-3134-3238120ea790,00-0031428,ROB365982,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Eddie,Goldman,NT,91,,2019,32013030-2d30-3033-3135-3531580d8532,00-0031551,GOL216018,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
T.J.,Clemmings,OL,79,STARTED,2019,32013030-2d30-3033-3135-3732d0bec465,00-0031572,CLE379799,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
James,Vaughters,LB,46D,,2019,32013030-2d30-3033-3138-33382a9283f1,00-0031838,VAU759522,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jonathon,Mincy,DB,31,,2019,32013030-2d30-3033-3139-373840c7e9e6,00-0031978,MIN076392,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Mike,Davis,RB,25,,2019,32013030-2d30-3033-3230-363349f76498,00-0032063,DAV567050,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ben,Braunecker,TE,82,,2019,32013030-2d30-3033-3236-3631bfebac03,00-0032661,BRA692421,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Roy,Robertson-Harris,DE,95,STARTED,2019,32013030-2d30-3033-3236-36371eb59f5d,00-0032667,ROB360907,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Cody,Whitehair,OL,65,,2019,32013030-2d30-3033-3237-36388425ad99,00-0032768,WHI617078,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Nick,Kwiatkoski,LB,44,STARTED,2019,32013030-2d30-3033-3237-3733cb0391d9,00-0032773,KWI059326,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Deon,Bush,DB,26,STARTED,2019,32013030-2d30-3033-3237-373490156395,00-0032774,BUS216856,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
DeAndre,Houston-Carson,DB,36,STARTED,2019,32013030-2d30-3033-3237-3930971ef20c,00-0032790,HOU781909,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jordan,Williams-Lambert,WR,81,,2019,32013030-2d30-3033-3238-3736f6faf3f2,00-0032876,WIL385849,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Leonard,Floyd,LB,94,,2019,32013030-2d30-3033-3330-37321df9b2b1,00-0033072,FLO758060,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jonathan,Bullard,DE,90,STARTED,2019,32013030-2d30-3033-3330-3933bea8727b,00-0033093,BUL366378,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Marvin,Hall,WR,13,STARTED,2019,32013030-2d30-3033-3330-3934949866ca,00-0033094,HAL441748,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Taquan,Mizzell,WR,11,,2019,32013030-2d30-3033-3333-3733d464bbff,00-0033373,MIZ812320,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Tarik,Cohen,RB,29,,2019,32013030-2d30-3033-3335-3536651f9951,00-0033556,COH427642,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Rashaad,Coward,OL,69,,2019,32013030-2d30-3033-3336-333158e412cf,00-0033631,COW323278,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Tanner,Gentry,WR,19,,2019,32013030-2d30-3033-3336-333322952bb9,00-0033633,GEN670369,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Isaiah,Irving,LB,47D,STARTED,2019,32013030-2d30-3033-3336-3335468920da,00-0033635,IRV732673,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Eddie,Jackson,DB,39,,2019,32013030-2d30-3033-3337-3834de464888,00-0033784,JAC158683,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Mitchell,Trubisky,QB,10,,2019,32013030-2d30-3033-3338-363967f6a360,00-0033869,TRU215336,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Adam,Shaheen,TE,87,,2019,32013030-2d30-3033-3338-3936ae111eec,00-0033896,SHA093706,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Eddy,Pineiro,K,15,,2019,32013030-2d30-3033-3431-3733d7c7e15a,00-0034173,PIN375542,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
James,Daniels,OL,68,,2019,32013030-2d30-3033-3433-343730306abd,00-0034347,DAN559931,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Anthony,Miller,WR,17,,2019,32013030-2d30-3033-3433-3533e3a58e3c,00-0034353,MIL140090,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Joel,Iyiegbuniwe,LB,45D,,2019,32013030-2d30-3033-3433-37321f13e939,00-0034372,IYI177981,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Bilal,Nichols,DT,98,,2019,32013030-2d30-3033-3433-3837f62040e2,00-0034387,NIC157723,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kylie,Fitts,LB,49D,STARTED,2019,32013030-2d30-3033-3434-3034320ccc4e,00-0034404,FIT110458,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Javon,Wims,WR,83,STARTED,2019,32013030-2d30-3033-3434-3236119b3e7b,00-0034426,WIM735658,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Abdullah,Anderson,DL,76,,2019,32013030-2d30-3033-3435-3837e2cdb6b0,00-0034587,AND036084,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Rashard,Fant,DB,29D,,2019,32013030-2d30-3033-3435-3839bd76b9d0,00-0034589,FAN408540,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ryan,Nall,RB,35O,STARTED,2019,32013030-2d30-3033-3435-39375439f8c9,00-0034597,NAL398377,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kevin,Toliver,DB,22,STARTED,2019,32013030-2d30-3033-3436-3033c3f5a654,00-0034603,TOL426207,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Michael,Joseph,DB,30D,STARTED,2019,32013030-2d30-3033-3436-3037bb070234,00-0034607,JOS238339,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
John,Franklin,DB,37,,2019,32013030-2d30-3033-3437-30353ec5c20c,00-0034705,FRA475617,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Josh,Woods,LB,55,,2019,32013030-2d30-3033-3438-303139dbace6,00-0034801,WOO516359,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Roquan,Smith,LB,58,,2019,32013030-2d30-3033-3438-3734827863d7,00-0034874,SMI685032,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jameer,Thurman,LB,53D,,2019,32013030-2d30-3033-3439-303526ac0703,00-0034905,THU543972,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Daryle,Banfield,DL,93,,2019,32013030-2d30-3033-3530-3533a7e4b1fb,00-0035053,BAN290703,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
John,Wirtel,LS,53L,,2019,32013030-2d30-3033-3530-3534bb5e6e33,00-0035054,WIR550261,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Marquez,Tucker,OL,71O,,2019,32013030-2d30-3033-3530-35351a40343e,00-0035055,TUC239412,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Joshua,Simmons,DB,48D,,2019,32013030-2d30-3033-3530-353611855786,00-0035056,SIM248232,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ellis,Richardson,TE,45O,,2019,32013030-2d30-3033-3530-353755830854,00-0035057,RIC424031,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Dax,Raymond,TE,46O,,2019,32013030-2d30-3033-3530-35384c4a3353,00-0035058,RAY742272,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Alex,Bars,OL,64,STARTED,2019,32013030-2d30-3033-3530-3631ddbb1fee,00-0035061,BAR710449,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Sam,Mustipher,OL,67,STARTED,2019,32013030-2d30-3033-3530-36324ab1157f,00-0035062,MUS723174,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Mathieu,Betts,LB,92,,2019,32013030-2d30-3033-3530-36332bbbed72,00-0035063,BET786192,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Blake,Blackmar,OL,63,,2019,32013030-2d30-3033-3530-363587947905,00-0035065,BLA270359,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Joe,Lowery,OL,74,,2019,32013030-2d30-3033-3530-36368b0742cc,00-0035066,LOW612622,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ian,Bunting,TE,49O,STARTED,2019,32013030-2d30-3033-3530-3637406e973e,00-0035067,BUN517113,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Clifton,Duck,DB,38D,,2019,32013030-2d30-3033-3530-363927218050,00-0035069,DUC069214,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Chuck,Harris,LB,50,,2019,32013030-2d30-3033-3530-37319b41947c,00-0035071,HAR351232,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Doyin,Jibowu,DB,43,,2019,32013030-2d30-3033-3530-3732c50a2594,00-0035072,JIB415291,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jonathan,Harris,DL,71D,,2019,32013030-2d30-3033-3530-3733a457c739,00-0035073,HAR450542,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Thomas,Ives,WR,14,,2019,32013030-2d30-3033-3530-3734ca52cf5c,00-0035074,IVE604368,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jalen,Dalton,DL,78D,,2019,32013030-2d30-3033-3531-3739a18c6025,00-0035179,DAL676809,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Tommy,Doles,G,78O,,2019,32013030-2d30-3033-3531-383063e22e8e,00-0035180,DOL244058,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jesper,Horsted,TE,47O,,2019,32013030-2d30-3033-3535-3632cdecbdbd,00-0035562,HOR532134,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Riley,Ridley,WR,88,STARTED,2019,32013030-2d30-3033-3535-39307f05b586,00-0035590,RID655571,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kerrith,Whyte,RB,38O,,2019,32013030-2d30-3033-3535-3936acee4d22,00-0035596,WHY415291,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Stephen,Denmark,DB,35D,,2019,32013030-2d30-3033-3535-3938af3554b3,00-0035598,DEN094836,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
David,Montgomery,RB,32,,2019,32013030-2d30-3033-3536-3835faa58a2c,00-0035685,MON487374,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Josh,Caldwell,RB,30O,,2019,32013030-2d30-3033-3536-3931c2fb94ad,00-0035691,CAL293173,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Duke,Shelley,DB,33,,2019,32013030-2d30-3033-3536-39363cdcbffe,00-0035696,SHE331331,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Joe,Walker,WR,02,,2019,32013030-2d30-3033-3537-3333ea5e5b7d,00-0035733,WAL226040,Chicago Bears,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Cameron,Wake,DE,91,STARTED,2019,32013030-2d30-3032-3333-36388eaa04cb,00-0023368,WAK155481,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Delanie,Walker,TE,82,STARTED,2019,32013030-2d30-3032-3433-38399dd62eb4,00-0024389,WAL115671,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Brett,Kern,P,06,,2019,32013030-2d30-3032-3538-3235a1e18149,00-0025825,KER326640,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Wesley,Woodyard,ILB,59,,2019,32013030-2d30-3032-3538-3238c70ef469,00-0025828,WOO711929,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ryan,Succop,K,04,,2019,32013030-2d30-3032-3639-36388b39c294,00-0026968,SUC073828,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Rodger,Saffold,T,76,STARTED,2019,32013030-2d30-3032-3736-3438d784d863,00-0027648,SAF408541,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jurrell,Casey,DT,99,STARTED,2019,32013030-2d30-3032-3830-3135e8634a8a,00-0028015,CAS224804,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Dion,Lewis,RB,33,STARTED,2019,32013030-2d30-3032-3830-38378fb2c29a,00-0028087,LEW218646,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Austin,Pasztor,OL,68,,2019,32013030-2d30-3032-3930-373621af41f7,00-0029076,PAS822673,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Beau,Brinkley,LS,48O,,2019,32013030-2d30-3032-3931-333484cf3b24,00-0029134,BRI416479,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ben,Jones,C,60,STARTED,2019,32013030-2d30-3032-3934-3133579fc443,00-0029413,JON078067,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Dennis,Kelly,T,71,STARTED,2019,32013030-2d30-3032-3934-31398e3f29dc,00-0029419,KEL539857,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ryan,Tannehill,QB,17,,2019,32013030-2d30-3032-3937-3031bbb58137,00-0029701,TAN298716,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Daren,Bates,LB,53,,2019,32013030-2d30-3032-3937-3934ca21c658,00-0029794,BAT105064,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kenny,Vaccaro,S,24,STARTED,2019,32013030-2d30-3033-3030-3630698f0d3e,00-0030060,VAC079101,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
David,Quessenberry,OL,72,,2019,32013030-2d30-3033-3030-3937801d76d9,00-0030097,QUE597984,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Logan,Ryan,CB,26,STARTED,2019,32013030-2d30-3033-3034-3131ce277ef2,00-0030411,RYA237161,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
David,Fluellen,RB,32O,,2019,32013030-2d30-3033-3037-31314d7f8a5c,00-0030711,FLU088852,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ryan,Hewitt,TE,88,,2019,32013030-2d30-3033-3037-383037ca5459,00-0030780,HEW205087,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
DaQuan,Jones,DT,90,STARTED,2019,32013030-2d30-3033-3130-3534fc3bc8b2,00-0031054,JON200565,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Brent,Urban,DL,96,,2019,32013030-2d30-3033-3131-37374649c6b2,00-0031177,URB226521,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kevin,Pamphile,G,66,STARTED,2019,32013030-2d30-3033-3131-3832c6e19b34,00-0031182,PAM490782,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Malcolm,Butler,CB,21,STARTED,2019,32013030-2d30-3033-3132-313828503352,00-0031218,BUT474917,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Taylor,Lewan,T,77,,2019,32013030-2d30-3033-3134-34324d6f222e,00-0031442,LEW002883,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Hroniss,Grasu,OL,52O,,2019,32013030-2d30-3033-3135-3631e0d93a16,00-0031561,GRA533780,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jamil,Douglas,G,75,,2019,32013030-2d30-3033-3135-3735ee4f7cf7,00-0031575,DOU406284,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
MyCole,Pruitt,TE,85,STARTED,2019,32013030-2d30-3033-3135-38356cdfd74a,00-0031585,PRU720361,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Tye,Smith,CB,23,,2019,32013030-2d30-3033-3135-39373bd1bbd3,00-0031597,SMI766180,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Akeem,Hunt,RB,35,,2019,32013030-2d30-3033-3137-34337a0ae7c6,00-0031743,HUN095764,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jordan,Williams,DE,40,,2019,32013030-2d30-3033-3138-3636cf0b8d2e,00-0031866,WIL384566,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Darius,Jennings,WR,15,,2019,32013030-2d30-3033-3139-3732a95a7b05,00-0031972,JEN465565,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Adam,Humphries,WR,10,,2019,32013030-2d30-3033-3230-30396f0c2958,00-0032009,HUM721507,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Marcus,Mariota,QB,08,STARTED,2019,32013030-2d30-3033-3232-363844a90db1,00-0032268,MAR186347,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kamalei,Correa,LB,44,,2019,32013030-2d30-3033-3233-38364cb18555,00-0032386,COR649558,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kalif,Raymond,WR,14,,2019,32013030-2d30-3033-3234-36345f56bbbe,00-0032464,RAY748263,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Tanner,McEvoy,WR,87,,2019,32013030-2d30-3033-3234-3735b8beb6f1,00-0032475,MCE657259,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Cole,Wick,TE,89,,2019,32013030-2d30-3033-3235-363254416b5a,00-0032562,WIC294732,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Michael,Jordan,DB,38,,2019,32013030-2d30-3033-3236-37365743bfe9,00-0032676,JOR478484,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Austin,Johnson,NT,94,,2019,32013030-2d30-3033-3237-36337ce2b9d3,00-0032763,JOH064658,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Derrick,Henry,RB,22,,2019,32013030-2d30-3033-3237-3634214e1686,00-0032764,HEN602843,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Tajae,Sharpe,WR,19,STARTED,2019,32013030-2d30-3033-3237-3738a2da1512,00-0032778,SHA495155,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
LeShaun,Sims,CB,36,,2019,32013030-2d30-3033-3237-38332d50b627,00-0032783,SIM767909,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Tyler,Marz,T,69,,2019,32013030-2d30-3033-3238-36375e35f792,00-0032867,MAR826658,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kenneth,Durden,CB,20,,2019,32013030-2d30-3033-3239-3331a7b70785,00-0032931,DUR165340,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Jack,Conklin,T,78,STARTED,2019,32013030-2d30-3033-3330-3537603b81d2,00-0033057,CON183999,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Kevin,Byard,FS,31,STARTED,2019,32013030-2d30-3033-3331-33328de5d1d5,00-0033132,BYA251361,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
DeAngelo,Yancey,WR,18,,2019,32013030-2d30-3033-3332-3931c262805a,00-0033291,YAN265892,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Cody,Hollister,WR,16,,2019,32013030-2d30-3033-3333-38369474ddd3,00-0033386,HOL292273,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Anthony,Firkser,TE,86,,2019,32013030-2d30-3033-3334-3535f4be2829,00-0033455,FIR355963,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Ukeme,Eligwe,LB,52D,,2019,32013030-2d30-3033-3334-3638cac68ce9,00-0033468,ELI569540,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
LaTroy,Lewis,OLB,45,,2019,32013030-2d30-3033-3334-3737563ce78a,00-0033477,LEW476984,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
Corey,Levin,G,62,,2019,32013030-2d30-3033-3337-393313789272,00-0033793,LEV584781,Tennessee Titans,,titans-at-bears-2019-pre-4,2019-08-30T00:00:00.000Z
