firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,gsisPlayer.person,fullName,slug,gameTime
Robbie,Gould,K,09,,2019,32013030-2d30-3032-3332-3532f5449f53,00-0023252,GOU258729,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Joe,Staley,T,74,STARTED,2019,32013030-2d30-3032-3534-3135380855dd,00-0025415,STA213196,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Ben,Garland,C,63,STARTED,2019,32013030-2d30-3032-3732-383239af7874,00-0027282,GAR218169,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Sam,Young,T,62,,2019,32013030-2d30-3032-3737-3738d2c39e73,00-0027778,YOU573357,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Richard,Sherman,DB,25,STARTED,2019,32013030-2d30-3032-3830-3932d041a3bd,00-0028092,SHE669604,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Mike,Person,OL,68,STARTED,2019,32013030-2d30-3032-3831-3737e49e6b2e,00-0028177,PER822092,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Kyle,Nelson,LS,86,,2019,32013030-2d30-3032-3833-37346450c956,00-0028374,NEL536534,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Garrett,Celek,TE,88,,2019,32013030-2d30-3032-3839-3033720f79b2,00-0028903,CEL270111,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Nick,Williams,WR,01,,2019,32013030-2d30-3032-3938-3438a2243b1a,00-0029848,WIL456782,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Kyle,Juszczyk,RB,44,STARTED,2019,32013030-2d30-3032-3938-39323eca43ee,00-0029892,JUS812736,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
LaRoy,Reynolds,LB,50,,2019,32013030-2d30-3032-3939-35351fcee982,00-0029955,REY431570,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Marquise,Goodwin,WR,11,STARTED,2019,32013030-2d30-3033-3030-3638335382d4,00-0030068,GOO681722,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
Damontre,Moore,DE,92,,2019,32013030-2d30-3033-3030-36397c8cda83,00-0030069,MOO240793,,San Francisco 49ers,chargers-at-49ers-2019-pre-4,2019-08-30T02:00:00.000Z
