firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,gsisPlayer.person,fullName,slug,gameTime
Terrell,Suggs,LB,56,STARTED,2019,32013030-2d30-3032-3231-363176e3f662,00-0022161,SUG467201,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Andy,Lee,P,04,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3238-32349b479eae,00-0022824,LEE008195,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Larry,Fitzgerald,WR,11,STARTED,2019,32013030-2d30-3032-3239-323176c2a1fa,00-0022921,FIT437493,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
A.Q.,Shipley,OL,53,STARTED,2019,32013030-2d30-3032-3639-3530107a8485,00-0026950,SHI382248,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Tramaine,Brock,CB,20,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3733-3735cd38f2bb,00-0027375,BRO052785,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Corey,Peters,DL,98,STARTED,2019,32013030-2d30-3032-3736-383628cbcfd8,00-0027686,PET099667,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Patrick,Peterson,CB,21,STARTED,2019,32013030-2d30-3032-3739-3433ed8bd872,00-0027943,PET415511,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Brooks,Reed,LB,50,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3739-3830828270d1,00-0027980,REE154467,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Marcus,Gilbert,OL,76,STARTED,2019,32013030-2d30-3032-3830-30311696931e,00-0028001,GIL115946,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Terrell,McClain,DL,90,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3830-30337040cfc8,00-0028003,MCC342970,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Charles,Clay,TE,85,ACTIVE_DID_NOT_PLAY,2019,32013030-2d30-3032-3831-313217c3fa36,00-0028112,CLA715825,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Aaron,Brewer,LS,46,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3839-3436d6117ece,00-0028946,BRE611741,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
J.R.,Sweezy,OL,64,STARTED,2019,32013030-2d30-3032-3931-3436d573f04a,00-0029146,SWE678847,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Chandler,Jones,LB,55,STARTED,2019,32013030-2d30-3032-3935-383530790f3b,00-0029585,JON157557,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Andre,Branch,LB,49D,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3936-3030e4283074,00-0029600,BRA489900,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Robert,Alford,CB,23,STARTED,2019,32013030-2d30-3033-3035-323867243165,00-0030528,ALF657259,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
D.J.,Swearinger,S,36,STARTED,2019,32013030-2d30-3033-3035-3636220c99e5,00-0030566,SWE023150,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
Justin,Pugh,OL,67,ACTIVE_DID_NOT_PLAY,2019,32013030-2d30-3033-3035-383587ea2e70,00-0030585,PUG243645,,Arizona Cardinals,chargers-at-cardinals-2019-pre-1,2019-08-09T02:00:00.000Z
